pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-9691031364,40.2305513,-76.7905793,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7905793 40.2305513),128.39422259099328,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031365,40.2313581,-76.7905873,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7905873 40.2313581),164.74742915206235,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031366,40.2321383,-76.7906034,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7906034 40.2321383),229.98878590841045,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031367,40.232943,-76.7906222,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7906222 40.232943),308.5950350864355,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031368,40.2333095,-76.7897397,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7897397 40.2333095),324.8569857423224,False,AI_DET_pa_m_4007650_ne_18_060_20220704_21,0.0858360901474952
OSM-9691031369,40.2336208,-76.7889538,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7889538 40.2336208),262.8061354167411,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031370,40.2343217,-76.7872766,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7872766 40.2343217),157.1674867878608,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031371,40.2347669,-76.7875304,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7875304 40.2347669),207.14164020833903,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031375,40.2351652,-76.786004,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.786004 40.2351652),196.72041377014645,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031376,40.2356131,-76.7842493,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7842493 40.2356131),282.54743243893716,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031377,40.2360758,-76.7824844,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7824844 40.2360758),414.6984856144749,False,AI_DET_pa_m_4007650_ne_18_060_20220704_20,0.0822373181581497
OSM-9691031378,40.2364956,-76.7814249,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7814249 40.2364956),440.7152921676102,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031379,40.2372737,-76.7811433,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7811433 40.2372737),388.26145052976995,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031380,40.2379698,-76.7808509,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7808509 40.2379698),357.04682917344127,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031381,40.2385882,-76.7806068,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7806068 40.2385882),342.099916057002,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031402,40.2369522,-76.7703849,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7703849 40.2369522),1225.8635096801374,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031403,40.2374641,-76.7718306,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7718306 40.2374641),1092.614985363882,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031404,40.2381008,-76.7710553,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7710553 40.2381008),1143.0788602827483,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-9691031405,40.2384571,-76.7700979,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7700979 40.2384571),1218.0503844693258,False,AI_DET_pa_m_4007650_ne_18_060_20220704_19,0.1545759439468383
OSM-11424003837,40.1994307,-76.7692743,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7692743 40.1994307),1345.913588583186,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424003839,40.1995838,-76.7697597,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7697597 40.1995838),1390.5788830314812,False,AI_DET_pa_m_4007650_ne_18_060_20220704_24,0.0812786072492599
OSM-11424003840,40.1998121,-76.7707385,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7707385 40.1998121),1451.140410897049,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003841,40.1999244,-76.7717526,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7717526 40.1999244),1491.0012750755334,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
OSM-11424003842,40.2000614,-76.7727462,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.7727462 40.2000614),1536.6196152407974,False,AI_DET_pa_m_4007650_ne_18_060_20220704_27,0.1093490719795227
