pole_id,lat,lon,state,status,inspection_date,source,pole_type,voltage,operator,material,height,geometry,distance_m,matched,nearest_detection_id,nearest_detection_conf
OSM-11424812898,40.2409688,-76.8593308,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8593308 40.2409688),1562.902430207806,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812899,40.2414531,-76.8601161,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8601161 40.2414531),1591.673598006292,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812900,40.2420307,-76.860798,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.860798 40.2420307),1636.7564595954748,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812901,40.2367271,-76.8533834,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8533834 40.2367271),1450.058041857665,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812902,40.2372525,-76.8541372,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8541372 40.2372525),1445.6867565259981,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812903,40.2377829,-76.8548874,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8548874 40.2377829),1447.1313999358408,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812904,40.2383099,-76.8556412,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8556412 40.2383099),1453.2876658612015,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812905,40.2388396,-76.8563967,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8563967 40.2388396),1464.7462682130447,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812906,40.2393675,-76.8571503,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8571503 40.2393675),1481.1579955648174,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812907,40.2399574,-76.8578468,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8578468 40.2399574),1510.7546476042426,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812908,40.2426071,-76.8614775,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8614775 40.2426071),1684.9900830260376,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812909,40.2432028,-76.8621294,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8621294 40.2432028),1738.7020158778234,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812910,40.2438354,-76.8627636,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8627636 40.2438354),1799.2316183254654,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812911,40.2444177,-76.8634052,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8634052 40.2444177),1856.3883833165626,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812912,40.2449721,-76.8639635,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.8639635 40.2449721),1913.0638821287246,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
OSM-11424812913,40.2454618,-76.864456,PA,verified,2024-01-01,OpenStreetMap,tower,,,,,POINT (-76.864456 40.2454618),1964.3287635122872,False,AI_DET_pa_m_4007650_nw_18_060_20220704_31,0.1039152145385742
